Query	Statistic	P-value	FDR (BH)	Event_SD	Event_TD
MT1DP	-0.0408352787194536	0.71911371914735	0.794371695063991	80	75
MT1E	-0.0798319017402316	0.481479481111667	0.58935518094423	80	80
MT1F	0.141812882156057	0.209550377719435	0.305455048279507	80	80
MT1G	0.129626005228505	0.251792834597669	0.353952332903163	80	80
MT1H	0.150380791813913	0.18303662600972	0.273994594223489	80	77
MT1IP	-0.08724336820067	0.441586984313366	0.551849710956816	80	7
MT1L	0.114300107316248	0.312708757504173	0.420564573198386	80	80
MT1M	0.373766797304193	0.000637528626968942	0.00225977209403507	80	80
MT1X	0.278048643835348	0.0125158418821567	0.02920860892174	80	80
MT2A	0.295454596712545	0.00779747191745957	0.0194529021981622	80	80
MT3	-0.0310436606386129	0.784577407413684	0.84697811632654	80	76
MTA1	-0.347534736333809	0.00158529912556874	0.00496984542346513	80	80
MTA2	-0.277363758494588	0.012743730536032	0.0296555176150207	80	80
MTA3	-0.30499356509199	0.00594351206359319	0.0153972387353403	80	80
MTAP	0.199186612535079	0.0765048852788026	0.134528369250032	80	80
MTBP	-0.268045528839652	0.0162209109110597	0.03641280804653	80	80
MTCH1	-0.10712458580152	0.344252251977537	0.452989087488472	80	80
MTCH2	-0.370324818832152	0.000721644762941993	0.00251150354419616	80	80
MTCP1NB	-0.0172116744120086	0.879554325232397	0.917161755463052	80	80
MTCP1	-0.320837971682327	0.00371232370162139	0.0103226242934337	80	80
MTDH	0.161772442204525	0.151678996594332	0.235320813388478	80	80
MTERFD1	-0.251905212179453	0.0241878891099431	0.0511560254218618	80	80
MTERFD2	0.383312028120538	0.000448864505062157	0.00167961370853467	80	80
MTERFD3	0.108185684066945	0.339466303683802	0.4483807019011	80	80
MTERF	-0.232915876534148	0.0376022928083116	0.074274211779213	80	80
MTF1	0.485053049333066	5.11937668144036e-06	3.4998213391224e-05	80	80
MTF2	-0.0483843543086472	0.66996099343559	0.754651409272443	80	80
MTFMT	-0.167535441277191	0.137432754529269	0.217479550634141	80	80
MTFR1	-0.151197355783654	0.180643222961133	0.271179737347211	80	80
MTG1	-0.377763956172163	0.000551123964467761	0.00199915311962629	80	80
MTHFD1L	0.0563342548142988	0.619659355368471	0.713062148123311	80	80
MTHFD1	-0.235568718618925	0.0354194173253211	0.0705826167565926	80	80
MTHFD2L	-0.0234143342340463	0.836668757812173	0.885940019496891	80	80
MTHFD2	0.216546171977407	0.05369067975756	0.100098751823288	80	80
MTHFR	0.399016567043378	0.00024612451677145	0.0010035820535976	80	80
MTHFSD	-0.358521135104343	0.00109262085710693	0.00360137703811162	80	80
MTHFS	-0.388342536586041	0.000371475137086023	0.0014319436748651	80	80
MTIF2	-0.246933115035079	0.0272308113111728	0.0565040779158954	80	80
MTIF3	-0.191209690359834	0.0893135477054974	0.152940262613537	80	80
MTL5	-0.467389961315982	1.23709742891088e-05	7.56373510849262e-05	80	80
MTM1	0.31058980076384	0.00504757645619614	0.0134041349419743	80	80
MTMR10	0.444998153877178	3.53735788896373e-05	0.000187753549390072	80	80
MTMR11	-0.388821736456595	0.00036478114589723	0.00141030923751807	80	80
MTMR12	0.379638523368905	0.000514408796676161	0.00188449553365593	80	80
MTMR14	-0.20265571202154	0.0714138576002917	0.127165298689376	80	80
MTMR15	0.0700957225674089	0.536675183918785	0.64102778151252	80	80
MTMR1	0.0202132584869545	0.858749974780133	0.901906382853628	80	80
MTMR2	0.0729801275353351	0.520003873842143	0.625507734838775	80	80
MTMR3	0.342333813480926	0.00188213822732673	0.00576640689039527	80	80
MTMR4	0.160137984421648	0.155913436237207	0.240725520947548	80	80
MTMR6	0.513005594357455	1.14159859625615e-06	9.63266908721915e-06	80	80
MTMR7	0.448145921918527	3.06514365373407e-05	0.000166392297317193	80	80
MTMR8	0.117582157816013	0.298924141173776	0.406293320253959	80	79
MTMR9L	-0.126924611495619	0.26189406195508	0.365266655010977	80	80
MTMR9	0.609391342418398	1.98876326996564e-09	3.68703514665952e-08	80	80
MTNR1A	0.253804233111055	0.0231045462477038	0.0492053375499607	80	55
MTNR1B	0.331908475570083	0.00263220921889552	0.00768293987649269	80	20
MTO1	0.383017313433985	0.000453826287266336	0.00169688173439921	80	80
MTOR	0.288818079709264	0.00937047269423249	0.0227355063463773	80	80
MTP18	-0.480881282166519	6.33353068214313e-06	4.20066214350754e-05	80	80
MTPAP	-0.177434606037497	0.115356241463021	0.188760372021688	80	80
MTRF1L	0.416448236191953	0.00012189031625308	0.00054970087516578	80	80
MTRF1	-0.22653049298562	0.0433200583722042	0.0835351495318881	80	80
MTRR	0.316147141907261	0.00427846855795617	0.0116500858311381	80	80
MTR	0.62384900285203	6.33403473977868e-10	1.35396049699816e-08	80	80
MTSS1L	-0.0173458758817692	0.878622306124615	0.916483050796829	80	80
MTSS1	0.196815921178741	0.0801479187133343	0.140002959910164	80	80
MTTP	0.116038930427352	0.305355369292194	0.412821801701995	80	71
MTUS1	0.141806541279203	0.209570959513056	0.305462284605102	80	80
MTUS2	0.396749284917812	0.000268926662802495	0.00108273705182256	80	80
MTVR2	0.0525211868986322	0.64358662270846	0.733304832433576	80	33
MTX1	-0.616196687417101	1.16904045350564e-09	2.29801630453435e-08	80	80
MTX2	-0.513896840457206	1.08584999843703e-06	9.22194534061221e-06	80	80
MTX3	0.448564911823245	3.00691784364824e-05	0.000163458327137065	80	80
MUC12	-0.237586018334678	0.0338313596846295	0.0680279185845244	80	80
MUC13	0.0471166144767989	0.678125908914038	0.761786494311049	80	80
MUC15	0.13292146062762	0.23983533597514	0.340540060714175	80	71
MUC16	-0.123006244562467	0.277027967280788	0.3820341262106	80	77
MUC17	0.0399193567724253	0.725160515117241	0.799200682660625	80	73
MUC1	-0.261527772242578	0.0191138957759546	0.041906589786111	80	80
MUC20	-0.182849213072437	0.104497110188524	0.174078781890584	80	80
MUC21	-0.163543324004927	0.147188702394546	0.229904474535612	80	67
MUC2	-0.113693228174328	0.315301915727709	0.422976006153515	80	67
MUC4	-0.232770088201989	0.0377254374223479	0.0744723284763527	80	80
MUC5B	-0.03127796971845	0.782991228557307	0.84563917390129	80	79
MUC6	0.175971554200017	0.118434802920066	0.192958459834533	80	79
MUC7	0.120422212359612	0.287321899089584	0.393235534552738	80	11
MUCL1	-0.0458729391336601	0.686172020315442	0.768046132971491	80	35
MUDENG	0.244456392634823	0.0288636357273587	0.0593756679839513	80	80
MUL1	0.098289401785796	0.385726237192598	0.495855754523283	80	80
MUM1L1	0.326918586045837	0.00307823434326967	0.00879019867016253	80	78
MUM1	-0.179904793681954	0.110298967300985	0.182069162076121	80	80
MURC	0.186317629874084	0.0979707444637787	0.165090875417166	80	80
MUS81	-0.590817002060915	7.96924507971951e-09	1.25600696627102e-07	80	80
MUSK	0.672430919012477	8.47021619178491e-12	3.19208012514684e-10	80	63
MUSTN1	0.400404956174379	0.000233053645725696	0.000959035610508919	80	80
MUTED	0.396590089799378	0.000270598454382758	0.00108790034311868	80	80
MUTYH	-0.486006797764945	4.8743333409677e-06	3.35221820731319e-05	80	80
MUT	0.235754782456104	0.0352703799985882	0.0703357832781796	80	80
MVD	-0.496692300699623	2.7850281503815e-06	2.06805775528084e-05	80	80
MVK	-0.369630820494179	0.000739783137184609	0.00256549971280031	80	80
MVP	-0.469028074201246	1.14222735295033e-05	7.02762654808292e-05	80	80
MX1	-0.108378571677454	0.338600825366907	0.44750953060013	80	80
MX2	-0.0274675428450623	0.808891596665088	0.865345443262728	80	80
MXD1	-0.174253915439443	0.122129253662983	0.197738288833966	80	80
MXD3	-0.617529781363009	1.05191213526502e-09	2.09514760220454e-08	80	80
MXD4	0.146070512070699	0.196052899276303	0.28970978066978	80	80
MXI1	0.110213672129957	0.330436381243915	0.438883959035022	80	80
MXRA5	0.14709148848777	0.192911234146901	0.286066865764061	80	80
MXRA7	0.561607245116281	5.96965221426084e-08	7.43696991456864e-07	80	80
MXRA8	0.152763129751467	0.176117737885646	0.26579373729208	80	80
MYADML2	0.13109279861263	0.246421196061328	0.347977145994632	80	75
MYADML	-0.158659792445984	0.159818220481655	0.245552598146165	80	11
MYADM	0.345853301887941	0.00167628356344981	0.00521661578639855	80	80
MYBBP1A	-0.0477147241114722	0.674269076031978	0.758543014960857	80	80
MYBL1	0.193772298531748	0.085026194194395	0.14692352082765	80	80
MYBL2	-0.292663116998956	0.00842836567435163	0.0207934415015948	80	80
MYBPC1	-0.0420732639670872	0.71096808976372	0.787642303465795	80	74
MYBPC2	0.325898292554518	0.0031773498961022	0.00902232674475361	80	74
MYBPC3	0.137726650134195	0.223112863309493	0.321534371755848	80	75
MYBPHL	0.0164923527375113	0.88455271902614	0.920606961710864	80	61
MYBPH	0.169547902026993	0.132703988490978	0.211450697425258	80	55
MYB	0.0307756940463759	0.786392509990978	0.848375681352098	80	80
MYCBP2	0.673801832767359	7.41139053923847e-12	2.83677862146703e-10	80	80
MYCBPAP	0.150280199588376	0.183333055294514	0.274375333116948	80	79
MYCBP	-0.337530869484523	0.00219977011784402	0.00659189577675979	80	80
MYCL1	0.140898977726587	0.212531633519085	0.308971771963712	80	80
MYCNOS	-0.219309071469334	0.0506358261163412	0.0951836735232598	80	27
MYCN	-0.179136422925267	0.111853319676777	0.184137621375143	80	80
MYCT1	0.75644066364012	4.89832836194043e-16	6.84331460222806e-14	80	80
MYC	0.395817850707945	0.000278844510161914	0.00111714866330538	80	80
MYD88	-0.126101067244288	0.265027377158138	0.368498647176798	80	80
MYEF2	0.22011037713042	0.0497770537305929	0.0938580346974517	80	80
MYEOV2	-0.28210980743559	0.0112358847365126	0.0266024294348687	80	80
MYEOV	-0.220928307670719	0.0489128524653284	0.0924156183703013	80	79
MYF5	-0.0609211801238118	0.591392802733897	0.688623002838042	80	5
MYF6	0.0773466377229516	0.495274397185693	0.60302987640407	80	22
MYH10	0.637653689572239	2.00820404327467e-10	4.96567166654985e-09	80	80
MYH11	0.484609270396078	5.23729543675389e-06	3.55601106670344e-05	80	80
MYH13	0.125552005898842	0.267130391229559	0.371000732944611	80	66
MYH14	-0.420988090232011	0.000100857714432116	0.000465913093192666	80	80
MYH15	-0.117283966343991	0.300159858558779	0.407509791178015	80	80
MYH16	-0.320708021155474	0.00372706081433229	0.0103488901856225	80	74
MYH1	0.269558051850602	0.0156062835969484	0.035223090338416	80	63
MYH2	0.245519967496548	0.0281526009217192	0.0581453771307187	80	45
MYH3	0.0689573696259579	0.543326419616518	0.646721119844174	80	80
MYH4	-0.290474180683741	0.008953960415362	0.02189678816755	80	36
MYH6	0.326175737824719	0.00315011924757505	0.00895931108962053	80	47
MYH7B	-0.171500660207106	0.128234617154296	0.205980391184685	80	80
MYH7	0.231573082441367	0.0387493017284482	0.0761553047132957	80	61
MYH8	0.108439797983322	0.338326396270283	0.447297957594327	80	37
MYH9	0.182316788752658	0.105528244477759	0.175482650377528	80	80
MYL10	0.170836657851185	0.129741289727068	0.207677378326518	80	47
MYL12A	-0.236372597965643	0.0347792684255446	0.0695194390531658	80	80
MYL12B	-0.409811061136774	0.000160008846809018	0.000694235367066897	80	80
MYL1	0.00843087895006134	0.940833292328272	0.95927427225401	80	3
MYL2	0.0479142144251112	0.672984546709428	0.75740288561423	80	46
MYL3	0.542678909620534	1.99141193250451e-07	2.10996890508427e-06	80	77
MYL4	0.325364006219937	0.00323038221302303	0.00914900748689797	80	80
MYL5	-0.311531992591904	0.00490912908178343	0.0131046343265459	80	80
MYL6B	-0.0344506960987174	0.761602687550633	0.828759722128449	80	80
MYL6	-0.123267597150405	0.276000725196126	0.381020481656622	80	80
MYL7	0.135424532037359	0.23101940622725	0.330517779708784	80	20
MYL9	0.373123235644781	0.000652541734593007	0.0023050503498112	80	80
MYLIP	0.624057744461526	6.22757421836339e-10	1.33411965100733e-08	80	80
MYLK2	0.157858300207581	0.161965524772849	0.248256932670406	80	78
MYLK3	0.263153554860431	0.0183537320229302	0.0404895831983412	80	80
MYLK4	0.267716916554602	0.0163571696545429	0.0366387862200189	80	80
MYLK	0.565276944325942	4.68486495081487e-08	5.97725202693986e-07	80	80
MYLPF	-0.0404708513273092	0.721517580227175	0.796262616468053	80	64
MYNN	0.0856765797092947	0.449862101231914	0.559313337009575	80	80
MYO10	-0.0148635969924316	0.895886918316793	0.928303254680979	80	80
MYO15A	-0.0927550830211448	0.413165441369368	0.523387491434163	80	80
MYO15B	-0.328045335137952	0.00297199739259803	0.00853336714648044	80	80
MYO16	0.501201326066979	2.18659517006656e-06	1.67453464883837e-05	80	80
MYO18A	0.0283086629453959	0.80315555580296	0.86095141488272	80	80
MYO18B	0.146574099900505	0.194498736127444	0.287971761493418	80	77
MYO19	-0.662553674496232	2.17183750118089e-11	7.28827083335436e-10	80	80
MYO1A	-0.0942281859440698	0.405753292037586	0.515701386637413	80	80
MYO1B	0.488986238536099	4.17788471960696e-06	2.92886190791371e-05	80	80
MYO1C	-0.0865229791023613	0.445381114880131	0.55506621804132	80	80
MYO1D	-0.0663733408703919	0.558572270357376	0.660526906645703	80	80
MYO1E	0.0659844671373025	0.560884159504631	0.662739882544015	80	80
MYO1F	0.615036521843878	1.28102503691808e-09	2.47829561791105e-08	80	80
MYO1G	0.536677516196816	2.87363226365894e-07	2.91672929138066e-06	80	80
MYO1H	-0.0338010559649787	0.765968221179847	0.832011072494161	80	75
MYO3A	0.370953761219012	0.000705557593017545	0.0024612093743232	80	78
MYO3B	0.24153527731363	0.0308949231722912	0.0629255235162808	80	79
MYO5A	0.726490630627112	2.39806035724156e-14	1.91930102334243e-12	80	80
MYO5B	-0.235909224061679	0.0351470710445383	0.0701452518932	80	80
MYO5C	-0.162839286564603	0.148961791214087	0.232080904441319	80	80
MYO6	-0.084294792719355	0.457231081303365	0.566764859573644	80	80
MYO7A	-0.11589696137263	0.305951496536972	0.413485929494327	80	80
MYO7B	-0.0599967500013974	0.597042618062628	0.693613131164419	80	80
MYO9A	0.485694202415999	4.95340739851758e-06	3.40181514422772e-05	80	80
MYO9B	0.289715539104975	0.00914270381705428	0.0222664853639353	80	80
MYOCD	0.571433643981905	3.09897032517228e-08	4.18307526501343e-07	80	78
MYOC	0.653826267476817	4.84862400158116e-11	1.43954194512623e-09	80	63
MYOD1	0.0122599123888227	0.914047888399926	0.940445168291118	80	5
MYOF	-0.0208265732228818	0.854510345155139	0.89876144551997	80	80
MYOG	-0.0703716193688581	0.535069225966367	0.6394790993008	80	10
MYOM1	0.115908527280282	0.305902903068357	0.413458287686683	80	80
MYOM2	0.225077147823431	0.0447174209177438	0.0857226341007695	80	80
MYOM3	-0.177643259591654	0.114922266158388	0.188223463723993	80	80
MYOT	0.640113346204213	1.62661296731417e-10	4.12110401913185e-09	80	77
MYOZ1	0.334216143525584	0.00244626033424502	0.00721883009618262	80	80
MYOZ2	0.39745479411259	0.000261631376723566	0.00105662773019538	80	73
MYOZ3	0.572279702639319	2.92593782066059e-08	3.98804305465508e-07	80	80
MYPN	-0.115647914249699	0.306999070502458	0.414624694100095	80	74
MYPOP	-0.433585835643745	5.87792180910211e-05	0.000293655868874146	80	80
MYRIP	0.651890804038599	5.77346598186928e-11	1.68794052525234e-09	80	80
MYSM1	0.214116375373932	0.0565004197344822	0.104496919276262	80	80
MYST1	-0.261049410047558	0.0193426379161274	0.0423274395839714	80	80
MYST2	0.253515491400585	0.023266553036039	0.0494695630864101	80	80
MYST3	0.531250421979858	3.97947559706889e-07	3.86084142872373e-06	80	80
MYST4	0.539601689677839	2.40554437214026e-07	2.48942023146515e-06	80	80
MYT1L	0.387377458263838	0.00038529934223181	0.00147708150425558	80	72
MYT1	0.335476044488715	0.00234979321608628	0.00697202753541134	80	76
MZF1	-0.343229043765312	0.00182772342300771	0.00562259239235731	80	80
N4BP1	-0.112173456435344	0.321856410274566	0.430028658279954	80	80
N4BP2L1	0.40557101305624	0.000189827537281292	0.000804863820005373	80	80
N4BP2L2	0.176064062202612	0.118238294909055	0.192718567510518	80	80
N4BP2	0.50718580985106	1.57758595589422e-06	1.27821059284735e-05	80	80
N4BP3	-0.373272775364079	0.000649024780778074	0.00229386983867697	80	80
N6AMT1	-0.00689807646537406	0.951575880190283	0.966398704015876	80	80
N6AMT2	0.21515827568179	0.0552812419113164	0.10267266266674	80	80
NAA10	-0.486144730279344	4.83982017907328e-06	3.33317052403149e-05	80	80
NAA11	-0.114366296566007	0.312426770293508	0.420272022019994	80	5
NAA15	0.0592216869817349	0.601798020758377	0.697468361915441	80	80
NAA16	0.170214479611673	0.13116525508777	0.209408311506138	80	80
NAA20	-0.00988964978266807	0.930619318377281	0.952434893419561	80	80
NAA25	0.128397154464756	0.256354302784034	0.359154514516296	80	80
NAA30	0.325321670674335	0.00323461798617101	0.00915835164903282	80	80
NAA35	-0.00497188190548512	0.965087554732353	0.977026267236547	80	80
NAA38	-0.299856056483477	0.00688684649003009	0.0174775957569091	80	80
NAA40	-0.398086915096688	0.000255249938351012	0.00103448685126553	80	80
NAA50	0.0205956137490337	0.856106410212598	0.899995562067123	80	80
NAAA	0.384377999915867	0.000431329547203447	0.00162269178952726	80	80
NAALAD2	0.728042453970683	1.98526936494813e-14	1.66372500050363e-12	80	80
NAALADL1	0.513449249213071	1.11351829832869e-06	9.43644037998739e-06	80	80
NAALADL2	0.0431670611892758	0.703797978831927	0.781986478383054	80	80
NAB1	-0.0902116383360295	0.426146632844411	0.536496008741236	80	80
NAB2	-0.0299327832030017	0.792109447502912	0.85275587206679	80	80
NACA2	-0.00543975674507718	0.961804504176105	0.974480965128992	80	80
NACAD	0.260984610474674	0.0193738032867023	0.042381413542625	80	80
NACAP1	0.00489315686609383	0.965640022297686	0.977383212384622	80	80
NACA	-0.0242442668809403	0.830963653201953	0.881752540420372	80	80
NACC1	-0.606126624437008	2.55478728958724e-09	4.61395056297663e-08	80	80
NACC2	0.0738662174613938	0.514935556178339	0.621053495917378	80	80
NADK	-0.00179531912649285	0.987389875960046	0.991445073356052	80	80
NADSYN1	-0.542048283811448	2.07034679087897e-07	2.18649637596121e-06	80	80
NAE1	-0.149951412257149	0.184304372183373	0.275618106547488	80	80
NAF1	0.483257513840571	5.61238175131355e-06	3.78918103810637e-05	80	80
NAGA	0.161069920861859	0.153488392499171	0.237788472783468	80	80
NAGK	0.265610532468209	0.017254215628733	0.0383933538250022	80	80
NAGLU	0.0020812424160149	0.985381787458812	0.990235176989671	80	80
NAGPA	-0.191504929194491	0.0888110666432655	0.152226417708845	80	80
NAGS	-0.359040728089798	0.00107320367987583	0.00354870185263579	80	80
NAIF1	-0.167450834328029	0.137634314136935	0.217728045147551	80	80
NAIP	0.47830948253182	7.21149725287828e-06	4.70479235387079e-05	80	80
NALCN	0.499154574316514	2.44142706830848e-06	1.84869810410552e-05	80	80
NAMPT	0.279687857750899	0.0119847274431044	0.0281369924450461	80	80
NANOG	-0.161187992418084	0.153183170531402	0.237409638068439	80	71
NANOS1	0.243326498156361	0.0296355556189688	0.0607272742117768	80	80
NANOS2	0.0858705742861799	0.448832852284763	0.5585290332411	80	9
NANOS3	-0.217927287188616	0.0521452786949243	0.0976924814170521	80	80
NANP	0.144062345649818	0.202339190596834	0.296935191242758	80	80
NANS	-0.391354481816563	0.000331201737686024	0.00129352531697303	80	80
NAP1L1	0.536322405663738	2.9360193227497e-07	2.96619844698664e-06	80	80
